date,temp_avg,temp_min,temp_max,,,wind_direction,wind_speed,,pressure,
2018-08-09,34.2,27.0,40.0,,,,17.9,,1009.0,
2018-08-10,34.4,25.0,41.0,,,,13.3,,1009.7,
2018-08-11,30.5,23.0,39.0,,,,23.4,,1012.3,
2018-08-12,30.1,21.0,39.0,,,47.9,19.7,,1011.7,
2018-08-13,33.2,26.0,39.0,,,108.1,17.1,,,
2018-08-14,30.8,21.0,37.0,,,,17.1,,,
2018-08-15,28.6,20.0,38.0,,,,20.8,,1010.5,
2018-08-16,29.1,20.0,38.0,,,,20.8,,1012.3,
2018-08-17,32.1,25.0,40.0,,,,14.5,,1010.1,
2018-08-18,32.8,24.0,41.0,,,45.4,15.5,,1005.5,
2018-08-20,26.2,20.0,35.0,,,314.7,32.0,,1010.5,
2018-08-21,27.0,19.0,35.0,,,350.5,18.0,,,
2018-08-22,30.5,22.0,36.0,,,,13.7,,,
2018-08-23,30.8,23.0,38.0,,,,16.7,,1011.2,
2018-08-24,28.1,20.0,36.0,,,9.2,22.9,,1013.2,
2018-08-25,28.4,21.0,35.0,,,,16.1,,1011.4,
2018-08-26,29.7,22.0,37.0,,,86.5,10.2,,1009.6,
2018-08-27,30.9,24.0,37.0,,,,16.1,,,
2018-08-28,30.5,22.0,38.0,,,,13.9,,,
2018-08-29,29.5,22.0,38.0,,,9.3,20.2,,1012.4,
2018-08-30,30.0,23.0,38.0,,,8.1,13.7,,1013.2,
2018-09-01,28.6,21.0,35.0,,,,12.4,,1014.5,
2018-09-02,26.6,20.0,32.0,,,99.6,15.8,,1016.5,
2018-09-03,25.6,19.0,32.0,,,,10.8,,1014.3,
2018-09-04,26.4,18.0,33.0,,,,13.3,,1013.3,
2018-09-05,26.6,18.0,34.0,,,,11.5,,1012.8,
2018-09-07,28.3,20.0,36.0,,,,14.4,,1010.9,
2018-09-08,28.9,19.0,37.0,,,,12.2,,1011.4,
2018-09-09,29.4,20.0,37.0,,,,12.8,,1011.2,
2018-09-10,28.9,20.0,38.0,,,,14.6,,1013.0,
2018-09-11,30.6,22.0,39.0,,,318.5,14.1,,,
2018-09-12,30.5,24.0,38.0,,,306.3,23.0,,1015.9,
2018-09-13,27.2,20.0,35.0,,,,21.0,,1018.3,
2018-09-14,26.2,20.0,33.0,,,,12.6,,,
2018-09-15,27.0,19.0,34.0,,,,9.9,,1015.9,
2018-09-16,28.9,18.0,38.0,,,,,,1013.7,
2018-09-17,29.3,21.0,37.0,,,317.7,18.6,,1012.2,
2018-09-19,26.0,20.0,31.0,,,321.5,19.3,,,
2018-09-20,25.0,19.0,30.0,,,,,,1017.9,
2018-09-21,23.3,18.0,29.0,,,,12.5,,1018.6,
2018-09-22,25.0,18.0,31.0,,,,,,1018.5,
2018-09-23,25.9,20.0,33.0,,,,13.6,,1015.8,
2018-09-24,24.2,19.0,31.0,,,,24.6,,,
2018-09-25,23.2,17.0,30.0,,,,11.8,,,
2018-09-26,24.5,16.0,33.0,,,,10.9,,1015.9,
2018-09-27,24.0,18.0,31.0,,,,14.4,,1019.5,
2018-09-28,22.8,16.0,30.0,,,36.9,11.8,,1021.3,
2018-09-29,23.4,16.0,30.0,,,,10.4,,1019.1,
2018-09-30,24.5,17.0,32.0,,,,10.1,,,
2018-10-01,24.2,17.0,32.0,,,,11.9,,1019.1,
2018-10-02,24.4,16.0,32.0,,,,11.0,,,
2018-10-03,25.8,17.0,34.0,,,298.2,19.0,,1017.3,
2018-10-04,25.6,19.0,32.0,,,,7.9,,1016.4,
2018-10-05,24.0,16.0,32.0,,,,16.1,,1016.4,
2018-10-06,18.3,14.0,24.0,,,313.3,26.7,,,
2018-10-07,15.9,13.0,20.0,,,,13.6,,1026.2,
2018-10-08,18.3,14.0,23.0,,,,13.8,,,
2018-10-09,19.9,13.0,26.0,,,,10.0,,1020.5,
2018-10-10,21.5,14.0,28.0,,,300.4,13.5,,1020.3,
2018-10-11,22.4,16.0,29.0,,,,14.4,,1019.5,
2018-10-12,22.5,15.0,30.0,,,,16.2,,1019.6,
2018-10-14,18.3,13.0,24.0,,,,9.8,,1022.8,
2018-10-15,19.6,12.0,27.0,,,,15.8,,1019.9,
2018-10-16,18.4,14.0,24.0,,,339.4,12.9,,1023.3,
2018-10-17,16.8,12.0,22.0,,,,12.7,,1023.8,
2018-10-18,17.1,11.0,24.0,,,,,,1021.3,
2018-10-19,17.0,10.0,24.0,,,,9.3,,1021.5,
2018-10-20,17.5,11.0,23.0,,,,9.4,,1020.9,
2018-10-21,20.0,15.0,26.0,,,,,,1019.5,
2018-10-22,17.8,13.0,25.0,,,298.4,16.6,,1019.5,
2018-10-24,19.7,13.0,26.0,,,286.5,15.9,,1016.8,
2018-10-25,21.4,14.0,29.0,,,,,,1014.2,
2018-10-27,17.8,12.0,26.0,,,,17.3,,1017.8,
2018-10-28,11.3,9.0,15.0,,,313.8,24.2,,1027.4,
2018-10-29,12.5,9.0,18.0,,,316.3,15.8,,1026.8,
2018-10-30,13.4,8.0,19.0,,,309.7,16.2,,1024.2,
2018-10-31,14.4,9.0,22.0,,,300,13.1,,1026.1,
2018-11-01,12.7,8.0,18.0,,,,10.4,,1030.3,
2018-11-02,12.4,9.0,17.0,,,,11.3,,1032.1,
2018-11-03,11.8,8.0,16.0,,,,11.0,,1031.7,
2018-11-04,11.3,5.0,16.0,,,,10.3,,,
2018-11-05,11.3,7.0,16.0,,,,6.8,,,
2018-11-06,11.1,8.0,13.0,,,,10.8,,1019.0,
2018-11-07,9.9,7.0,13.0,,,298.9,16.9,,,
2018-11-08,12.0,9.0,16.0,,,,10.4,,1022.3,
2018-11-09,12.9,10.0,18.0,,,,10.8,,1019.5,
2018-11-10,13.5,9.0,19.0,,,305,11.7,,1020.0,
2018-11-11,12.9,10.0,17.0,,,,12.1,,1020.8,
2018-11-12,11.1,10.0,12.0,,,,8.8,,,
2018-11-13,10.5,9.0,12.0,,,311.5,13.5,,,
2018-11-14,9.4,8.0,11.0,,,,12.7,,1020.8,
2018-11-15,9.4,7.0,12.0,,,,9.5,,,
2018-11-16,8.7,7.0,12.0,,,,4.7,,,
2018-11-17,11.5,6.0,19.0,,,288.4,19.4,,,
2018-11-18,10.9,6.0,17.0,,,,9.5,,,
2018-11-19,11.2,5.0,19.0,,,,11.0,,,
2018-11-20,10.0,6.0,14.0,,,,9.0,,,
2018-11-21,11.9,6.0,19.0,,,279.8,14.2,,,
2018-11-22,12.3,8.0,17.0,,,,13.1,,1016.2,
2018-11-23,11.0,7.0,16.0,,,,12.2,,1016.9,
2018-11-24,9.8,8.0,12.0,,,,15.7,,1023.1,
2018-11-25,8.6,8.0,10.0,,,,14.2,,1019.3,
2018-11-26,10.3,7.0,15.0,,,,18.6,,,
2018-11-27,8.9,5.0,15.0,,,,14.5,,1020.4,
2018-11-28,8.9,3.0,16.0,,,,8.5,,,
2018-11-29,9.3,3.0,16.0,,,,5.5,,1024.3,
2018-11-30,9.7,4.0,15.0,,,,8.9,,1028.8,
2018-12-01,11.1,7.0,15.0,,,,7.9,,1026.3,
2018-12-02,11.8,7.0,18.0,,,,8.8,,,
2018-12-03,10.7,5.0,18.0,,,,10.2,,1020.6,
2018-12-04,9.9,4.0,16.0,,,,8.0,,1022.7,
2018-12-05,10.3,6.0,15.0,,,,10.2,,1020.0,
2018-12-06,9.5,7.0,13.0,,,,9.1,,1013.3,
2018-12-07,9.7,7.0,14.0,,,,14.5,,1011.5,
2018-12-08,9.4,6.0,14.0,,,,14.3,,1015.5,
2018-12-09,8.8,4.0,15.0,,,279.3,16.6,,1018.3,
2018-12-10,9.1,5.0,14.0,,,,13.5,,,
2018-12-11,8.5,3.0,15.0,,,,12.5,,1018.8,
2018-12-12,9.3,3.0,18.0,,,278,15.2,,1019.5,
2018-12-13,8.3,1.0,17.0,,,272.9,10.3,,1019.5,
2018-12-14,9.6,3.0,16.0,,,,13.4,,1022.3,
2018-12-15,9.4,4.0,16.0,,,284.3,14.9,,1023.8,
2018-12-16,7.0,0.0,14.0,,,,7.6,,,
2018-12-17,7.0,1.0,12.0,,,,10.2,,1023.0,
2018-12-18,8.6,7.0,12.0,,,,13.7,,,
2018-12-19,8.8,4.0,15.0,,,,13.2,,1024.6,
2018-12-20,5.9,0.0,11.0,,,,12.1,,,
2018-12-21,6.9,3.0,11.0,,,294.6,15.7,,1019.4,
2018-12-22,5.5,3.0,10.0,,,304.2,20.4,,1019.9,
2018-12-23,5.0,1.0,11.0,,,273.9,12.4,,1020.6,
2018-12-24,4.7,-2.0,12.0,,,,7.8,,,
2018-12-25,7.1,3.0,13.0,,,287.2,21.1,,1020.4,
2018-12-26,6.7,1.0,14.0,,,,10.5,,1020.8,
2018-12-27,6.0,2.0,11.0,,,,10.4,,1018.2,
2018-12-28,7.8,5.0,12.0,,,,10.5,,1012.5,
2018-12-29,6.3,1.0,12.0,,,291.1,19.0,,1016.8,
2018-12-30,4.8,0.0,11.0,,,,11.0,,,
2018-12-31,6.1,2.0,13.0,,,277.3,15.5,,,
2019-01-01,6.5,2.0,13.0,,,284.5,17.0,,,
2019-01-02,5.0,0.0,9.0,,,,11.0,,,
2019-01-03,3.3,0.0,6.0,,,,7.9,,,
2019-01-04,6.4,1.0,12.0,,,,25.9,,1020.8,
2019-01-05,6.6,2.0,13.0,,,,10.4,,,
2019-01-06,5.7,3.0,9.0,,,,6.8,,1016.2,
2019-01-07,6.3,0.0,14.0,,,,15.9,,,
2019-01-08,5.5,0.0,13.0,,,,14.2,,,
2019-01-09,6.2,2.0,12.0,,,,10.7,,1014.8,
2019-01-10,4.6,1.0,9.0,,,294.1,33.1,,1019.5,
2019-01-11,2.2,-2.0,8.0,,,,10.6,,,
2019-01-12,1.2,-4.0,7.0,,,,9.3,,,
2019-01-13,0.8,-4.0,4.0,,,,10.2,,,
2019-01-14,3.8,1.0,7.0,,,,8.2,,1013.3,
2019-01-15,7.5,3.0,14.0,,,283.2,16.1,,1016.8,
2019-01-16,7.5,0.0,15.0,,,,10.8,,,
2019-01-17,6.0,3.0,9.0,,,,13.7,,1006.1,
2019-01-18,3.2,0.0,7.0,,,300.4,25.9,,,
2019-01-19,2.1,-1.0,6.0,,,299.6,21.5,,,
2019-01-20,2.8,-1.0,8.0,,,,14.9,,,
2019-01-21,2.5,-3.0,9.0,,,253.3,10.6,,,
2019-01-22,3.9,-2.0,12.0,,,,12.5,,,
2019-01-23,4.9,-1.0,12.0,,,,10.9,,,
2019-01-24,4.0,-2.0,11.0,,,,9.8,,,
2019-01-25,5.7,-2.0,13.0,,,,11.3,,,
2019-01-26,8.1,3.0,15.0,,,,11.2,,1019.8,
2019-01-27,8.8,2.0,15.0,,,198.1,11.0,,1019.8,
2019-01-28,10.1,8.0,13.0,,,,10.1,,1015.2,
2019-01-29,9.6,6.0,15.0,,,,20.5,,1012.0,
2019-01-30,8.2,4.0,14.0,,,,17.2,,1019.5,
2019-01-31,8.1,1.0,16.0,,,,11.2,,1017.8,
2019-02-01,9.0,4.0,15.0,,,286,17.2,,1016.9,
2019-02-02,8.7,4.0,15.0,,,289.7,16.6,,1015.2,
2019-02-03,5.4,2.0,7.0,,,297.2,24.4,,1015.1,
2019-02-04,4.5,1.0,10.0,,,287.7,19.7,,,
2019-02-05,4.3,-1.0,10.0,,,296.1,13.1,,,
2019-02-06,4.9,-1.0,12.0,,,,10.0,,,
2019-02-07,5.2,-3.0,12.0,,,,8.3,,1023.0,
2019-02-08,7.0,2.0,13.0,,,,7.5,,,
2019-02-09,7.6,4.0,12.0,,,,8.5,,1016.6,
2019-02-10,8.8,4.0,14.0,,,288.1,16.1,,1016.1,
2019-02-11,6.8,4.0,8.0,,,,12.0,,1014.3,
2019-02-12,6.5,3.0,12.0,,,309.2,23.3,,1014.8,
2019-02-13,6.6,0.0,13.0,,,282.2,14.6,,,
2019-02-14,7.5,1.0,15.0,,,,9.9,,1019.2,
2019-02-15,9.6,6.0,14.0,,,,11.9,,1015.8,
2019-02-16,8.8,5.0,13.0,,,,21.7,,1011.6,
2019-02-17,7.1,3.0,12.0,,,294.7,30.1,,1012.9,
2019-02-18,6.0,1.0,11.0,,,290.4,17.4,,,
2019-02-19,6.6,2.0,12.0,,,293.8,25.0,,1008.9,
2019-02-20,5.2,1.0,11.0,,,,12.3,,1021.0,
2019-02-21,4.4,-2.0,10.0,,,,9.3,,,
2019-02-22,6.6,0.0,13.0,,,,9.0,,,
2019-02-23,8.0,1.0,15.0,,,,12.4,,1020.1,
2019-02-24,9.1,2.0,16.0,,,,12.9,,1019.4,
2019-02-25,9.7,6.0,15.0,,,,20.7,,1018.3,
2019-02-26,8.0,1.0,15.0,,,,9.4,,,
2019-02-27,8.5,6.0,13.0,,,,12.0,,1004.4,
2019-02-28,9.0,4.0,14.0,,,,,,1003.1,
2019-03-01,7.5,3.0,13.0,,,,15.3,,1000.1,
2019-03-02,8.5,4.0,14.0,,,293.2,25.5,,1006.9,
2019-03-03,9.3,4.0,15.0,,,299,25.5,,1011.0,
2019-03-04,10.3,4.0,16.0,,,273.2,14.8,,1013.9,
2019-03-05,10.1,4.0,17.0,,,291.5,20.2,,1015.3,
2019-03-06,10.1,4.0,17.0,,,300,13.0,,,
2019-03-07,10.9,7.0,16.0,,,,12.5,,1013.2,
2019-03-08,8.8,5.0,16.0,,,,24.8,,1015.5,
2019-03-09,7.8,4.0,14.0,,,313.7,24.7,,1021.3,
2019-03-10,8.0,2.0,15.0,,,,12.2,,1019.0,
2019-03-11,9.0,2.0,16.0,,,,10.8,,1015.0,
2019-03-12,11.0,3.0,19.0,,,,12.5,,1018.3,
2019-03-14,14.0,7.0,20.0,,,,11.9,,1014.0,
2019-03-15,10.7,7.0,15.0,,,,19.0,,1011.5,
2019-03-17,7.8,4.0,11.0,,,267.8,14.6,,1006.9,
2019-03-18,9.8,6.0,16.0,,,281.2,38.8,,1008.5,
2019-03-19,9.7,4.0,16.0,,,309.3,21.1,,1014.6,
2019-03-20,8.9,5.0,13.0,,,314.2,23.0,,1015.5,
2019-03-21,8.1,4.0,13.0,,,293.6,22.0,,1016.3,
2019-03-23,11.3,6.0,17.0,,,,11.9,,1016.2,
2019-03-24,14.1,10.0,18.0,,,86.9,13.6,,1012.3,
2019-03-25,11.2,9.0,13.0,,,,12.2,,1009.7,
2019-03-26,9.9,7.0,12.0,,,,12.2,,1010.0,
2019-03-27,10.0,5.0,15.0,,,297.2,18.0,,1013.8,
2019-03-28,10.8,6.0,16.0,,,,13.5,,1016.2,
2019-03-29,12.0,6.0,17.0,,,,15.8,,1017.4,
2019-03-30,14.5,10.0,19.0,,,,8.6,,1017.2,
2019-03-31,13.4,11.0,17.0,,,,10.2,,1016.6,
2019-04-01,12.4,10.0,16.0,,,,12.4,,1008.1,
2019-04-02,13.0,7.0,18.0,,,296.1,15.8,,1011.8,
2019-04-03,13.3,8.0,19.0,,,291.7,16.7,,1015.8,
2019-04-04,13.5,9.0,20.0,,,,16.6,,1017.2,
2019-04-05,15.5,7.0,23.0,,,,12.3,,1018.9,
2019-04-06,16.3,13.0,21.0,,,,12.8,,1016.6,
2019-04-07,14.4,12.0,19.0,,,314.3,11.9,,1014.7,
2019-04-08,15.8,11.0,21.0,,,292.2,20.0,,1011.0,
2019-04-09,16.6,11.0,22.0,,,,13.2,,1011.6,
2019-04-10,17.0,11.0,23.0,,,294,17.4,,1013.8,
2019-04-11,18.3,11.0,25.0,,,306.7,13.6,,1014.0,
2019-04-12,16.7,14.0,23.0,,,305.5,17.5,,1013.4,
2019-04-13,16.3,10.0,23.0,,,294.4,21.0,,1013.0,
2019-04-14,16.4,10.0,23.0,,,,22.4,,1013.6,
2019-04-15,17.7,7.0,26.0,,,,17.5,,1013.2,
2019-04-16,18.9,13.0,24.0,,,,8.3,,1013.7,
2019-04-17,20.1,12.0,27.0,,,,14.8,,1010.5,
2019-04-18,18.1,14.0,23.0,,,335,13.6,,1012.0,
2019-04-19,15.1,11.0,20.0,,,,11.3,,1011.5,
2019-04-20,14.4,10.0,22.0,,,,20.0,,1009.8,
2019-04-21,13.6,6.0,21.0,,,,15.7,,1011.0,
2019-04-22,11.0,6.0,20.0,,,316.6,21.7,,1008.9,
2019-04-23,9.2,4.0,16.0,,,297.9,35.2,,1014.4,
2019-04-24,9.5,4.0,16.0,,,,20.8,,1021.9,
2019-04-25,10.8,4.0,16.0,,,,14.5,,1022.6,
2019-04-26,12.3,6.0,18.0,,,,13.0,,1021.8,
2019-04-27,14.4,7.0,21.0,,,,10.6,,1020.4,
2019-04-28,16.3,10.0,22.0,,,,11.8,,1016.8,
2019-04-29,18.5,12.0,25.0,,,284.9,18.0,,1015.9,
2019-04-30,19.2,14.0,25.0,,,310.4,15.2,,1015.9,
2019-05-01,19.3,10.0,25.0,,,,10.9,,1016.3,
2019-05-02,21.9,12.0,29.0,,,,12.5,,1014.3,
2019-05-03,23.4,16.0,30.0,,,292.8,15.8,,1014.3,
2019-05-04,22.1,16.0,31.0,,,,20.1,,,
2019-05-05,22.6,15.0,30.0,,,,15.0,,1015.2,
2019-05-06,23.3,15.0,30.0,,,294.5,16.1,,1015.8,
2019-05-07,23.9,15.0,31.0,,,304.1,15.8,,1013.3,
2019-05-08,23.9,17.0,30.0,,,310.5,21.2,,1012.3,
2019-05-09,23.9,16.0,31.0,,,,16.5,,1012.7,
2019-05-10,21.4,16.0,29.0,,,5.2,20.4,,1013.2,
2019-05-11,21.6,14.0,30.0,,,302.6,19.0,,1014.5,
2019-05-12,23.8,15.0,31.0,,,,16.8,,1015.7,
2019-05-13,25.0,16.0,32.0,,,,15.4,,1014.7,
2019-05-14,25.6,18.0,31.0,,,,12.2,,1015.5,
2019-05-15,25.1,18.0,31.0,,,,13.0,,1014.5,
2019-05-16,23.8,15.0,31.0,,,,13.3,,1013.8,
2019-05-17,24.8,17.0,31.0,,,327.8,14.3,,1012.7,
2019-05-18,25.1,17.0,33.0,,,317.2,16.7,,1012.7,
2019-05-19,26.3,19.0,33.0,,,,15.7,,1012.8,
2019-05-20,25.7,20.0,32.0,,,295.8,28.3,,1013.8,
2019-05-21,24.1,19.0,30.0,,,,19.3,,1013.7,
2019-05-23,22.6,15.0,30.0,,,,8.8,,,
2019-05-24,26.8,18.0,34.0,,,,15.8,,,
2019-05-25,27.7,19.0,37.0,,,,19.1,,1017.1,
2019-05-26,27.5,21.0,36.0,,,,15.6,,1016.0,
2019-05-27,27.9,19.0,35.0,,,,11.9,,1014.2,
2019-05-28,25.7,18.0,35.0,,,,21.9,,1014.1,
2019-05-29,24.9,17.0,33.0,,,315.6,25.0,,1014.4,
2019-05-30,24.3,18.0,31.0,,,,24.3,,,
2019-05-31,22.7,16.0,30.0,,,306.3,17.2,,1015.4,
2019-06-01,23.5,16.0,30.0,,,304.6,16.1,,1016.2,
2019-06-02,25.0,18.0,31.0,,,,13.1,,1018.3,
2019-06-03,26.1,18.0,33.0,,,,10.9,,1017.6,
2019-06-04,27.6,19.0,35.0,,,,12.0,,1015.8,
2019-06-05,29.3,20.0,37.0,,,20.9,12.3,,1015.7,
2019-06-06,30.3,22.0,39.0,,,,11.8,,1015.5,
2019-06-07,32.3,24.0,38.0,,,,13.7,,1014.9,
2019-06-08,33.7,26.0,40.0,,,55.6,17.0,,1014.3,
2019-06-09,30.5,22.0,38.0,,,,21.9,,1014.5,
2019-06-10,27.9,21.0,35.0,,,,20.1,,,
2019-06-11,28.3,21.0,34.0,,,,,,1016.0,
2019-06-12,30.4,23.0,36.0,,,83.3,16.1,,1011.3,
2019-06-13,30.9,22.0,37.0,,,29.1,15.2,,1008.0,
2019-06-14,29.9,22.0,37.0,,,,15.7,,1009.7,
2019-06-15,29.2,21.0,36.0,,,,16.9,,1012.6,
2019-06-16,30.5,22.0,38.0,,,,12.1,,1010.7,
2019-06-17,31.5,24.0,38.0,,,,12.9,,1009.3,
2019-06-18,32.0,26.0,39.0,,,,14.1,,1008.5,
2019-06-19,30.2,23.0,37.0,,,331.1,18.7,,1006.5,
2019-06-20,30.6,22.0,38.0,,,25.6,24.6,,1007.2,
2019-06-21,31.7,23.0,40.0,,,321.1,19.7,,1006.0,
2019-06-22,30.0,22.0,38.0,,,,22.0,,1010.1,
2019-06-23,32.3,23.0,40.0,,,,15.6,,1012.1,
2019-06-24,34.5,28.0,40.0,,,112.7,18.0,,1012.3,
2019-06-25,35.2,27.0,41.0,,,,16.1,,,
2019-06-26,33.2,25.0,40.0,,,,17.1,,1011.3,
2019-06-27,31.5,24.0,38.0,,,,17.7,,1010.2,
2019-06-28,31.3,23.0,39.0,,,39.7,19.4,,,
2019-06-29,32.9,24.0,40.0,,,,12.3,,1003.4,
2019-06-30,34.1,27.0,41.0,,,,16.4,,1002.6,
2019-07-01,29.0,21.0,37.0,,,311.3,40.8,,,
2019-07-02,25.4,18.0,35.0,,,,36.0,,,
2019-07-03,27.6,19.0,36.0,,,52.1,23.8,,1012.7,
2019-07-04,33.2,24.0,40.0,,,,12.8,,,
2019-07-05,31.4,23.0,40.0,,,350.1,24.4,,1006.7,
2019-07-06,31.8,22.0,40.0,,,57.4,25.2,,1005.0,
2019-07-07,31.7,24.0,41.0,,,,26.5,,1004.5,
2019-07-08,29.8,21.0,39.0,,,319.1,25.2,,1005.8,
2019-07-09,30.7,23.0,39.0,,,317,25.5,,1002.4,
2019-07-10,29.1,23.0,37.0,,,312.7,35.1,,1003.6,
2019-07-11,30.3,23.0,38.0,,,351.5,24.2,,,
2019-07-12,34.2,25.0,42.0,,,18.9,12.6,,1003.8,
2019-07-13,33.9,26.0,41.0,,,,23.6,,1004.0,
2019-07-14,33.5,25.0,42.0,,,,20.3,,1003.6,
2019-07-15,32.9,23.0,43.0,,,,27.5,,1004.2,
2019-07-16,37.9,31.0,43.0,,,,27.3,,1004.0,
2019-07-17,37.2,31.0,43.0,,,,22.6,,1004.6,
2019-07-18,35.6,28.0,43.0,,,,16.6,,1006.0,
2019-07-19,34.7,25.0,42.0,,,,13.6,,1007.6,
2019-07-20,33.5,24.0,42.0,,,5.7,15.8,,,
2019-07-21,34.2,26.0,41.0,,,,19.8,,1012.9,
2019-07-22,35.9,32.0,41.0,,,,16.4,,1010.5,
2019-07-23,33.1,26.0,41.0,,,,14.7,,1008.3,
2019-07-24,33.6,26.0,40.0,,,109.5,16.1,,1008.2,
2019-07-25,34.2,27.0,41.0,,,,11.2,,1007.0,
2019-07-26,33.7,26.0,41.0,,,11.5,15.5,,1005.1,
2019-07-27,32.2,23.0,40.0,,,46.9,25.5,,1003.8,
2019-07-28,34.0,26.0,41.0,,,,18.7,,1002.3,
2019-07-29,30.2,22.0,39.0,,,326.9,23.8,,,
2019-07-30,32.4,24.0,40.0,,,323.1,20.2,,1006.8,
2019-07-31,34.0,26.0,42.0,,,,13.5,,1006.3,
2019-08-01,35.2,27.0,42.0,,,,15.7,,1005.5,
2019-08-02,34.9,25.0,42.0,,,,23.6,,1004.8,
2019-08-03,32.4,25.0,42.0,,,330.5,26.4,,1002.3,
2019-08-04,30.3,22.0,40.0,,,,25.6,,1002.9,
2019-08-05,33.7,27.0,42.0,,,314.5,18.8,,1001.2,
2019-08-06,29.0,23.0,38.0,,,317,36.7,,1006.0,
2019-08-07,28.3,19.0,39.0,,,337.8,30.4,,1009.6,
2019-08-08,29.6,21.0,39.0,,,344.5,23.9,,1009.5,
2019-08-09,30.3,21.0,38.0,,,,20.2,,1010.0,
2019-08-10,32.8,27.0,39.0,,,,15.5,,1007.8,
2019-08-11,31.0,24.0,39.0,,,,18.9,,1007.4,
2019-08-12,28.3,21.0,36.0,,,,23.5,,,
2019-08-13,28.2,21.0,35.0,,,,18.5,,,
2019-08-14,27.8,21.0,34.0,,,,11.8,,1015.5,
2019-08-15,29.4,22.0,36.0,,,,10.3,,,
2019-08-16,30.1,22.0,38.0,,,,9.3,,,
2019-08-17,30.2,21.0,38.0,,,,11.4,,1010.0,
2019-08-18,29.8,20.0,38.0,,,36.1,13.4,,1010.9,
2019-08-19,30.5,21.0,38.0,,,,9.5,,1013.7,
2019-08-20,30.3,22.0,37.0,,,,12.4,,1016.1,
2019-08-21,29.3,22.0,36.0,,,,13.1,,1015.6,
2019-08-22,29.4,22.0,36.0,,,,10.7,,1013.9,
2019-08-23,29.6,21.0,36.0,,,,10.9,,1014.5,
2019-08-24,30.3,22.0,38.0,,,,8.7,,1014.9,
2019-08-25,30.3,22.0,38.0,,,,13.2,,1012.9,
2019-08-26,30.4,23.0,39.0,,,,11.2,,1014.3,
2019-08-27,28.4,21.0,36.0,,,,15.0,,1015.5,
2019-08-28,29.5,22.0,37.0,,,,10.0,,1012.5,
2019-08-29,28.3,21.0,36.0,,,,19.6,,1014.8,
2019-08-30,27.8,21.0,34.0,,,,15.9,,1015.1,
2019-08-31,28.3,21.0,34.0,,,63.4,15.4,,1012.4,
2019-09-01,26.9,19.0,34.0,,,16.7,17.5,,1011.3,
2019-09-02,27.0,19.0,34.0,,,,12.0,,1011.2,
2019-09-03,27.1,20.0,35.0,,,,23.8,,1009.1,
2019-09-04,25.8,20.0,32.0,,,,14.7,,1011.2,
2019-09-05,27.1,19.0,33.0,,,,11.0,,1011.8,
2019-09-06,26.5,19.0,34.0,,,354.3,14.1,,1012.7,
2019-09-07,27.5,19.0,35.0,,,,14.1,,1009.1,
2019-09-08,25.0,19.0,33.0,,,315,30.6,,1009.0,
2019-09-09,22.8,17.0,30.0,,,,24.7,,1013.4,
2019-09-10,22.5,16.0,29.0,,,11,17.2,,1015.5,
2019-09-11,23.4,16.0,30.0,,,20.7,15.2,,1016.3,
2019-09-12,22.3,16.0,30.0,,,,21.6,,1016.1,
2019-09-13,21.8,15.0,29.0,,,322.6,23.4,,,
2019-09-14,22.3,16.0,29.0,,,,19.1,,1018.2,
2019-09-15,24.0,16.0,31.0,,,,10.1,,1018.8,
2019-09-16,25.9,17.0,33.0,,,,12.7,,1019.3,
2019-09-17,27.2,18.0,35.0,,,,11.9,,,
2019-09-18,29.3,20.0,38.0,,,,,,1015.0,
2019-09-19,29.0,22.0,38.0,,,,15.8,,1015.0,
2019-09-20,28.3,21.0,36.0,,,,16.4,,,
2019-09-21,28.8,20.0,38.0,,,,,,1011.4,
2019-09-22,24.9,17.0,34.0,,,313.5,28.9,,1012.2,
2019-09-23,23.5,15.0,32.0,,,355.9,14.7,,1015.8,
2019-09-24,27.0,19.0,35.0,,,310.5,13.6,,,
2019-09-25,26.0,17.0,34.0,,,307.7,17.4,,1014.6,
2019-09-26,26.9,16.0,36.0,,,,13.8,,1015.8,
2019-09-27,28.5,19.0,37.0,,,,10.0,,,
2019-09-28,28.1,19.0,36.0,,,287.2,19.8,,,
2019-09-29,25.6,20.0,33.0,,,,17.2,,1013.0,
2019-09-30,24.1,17.0,32.0,,,313.1,19.8,,1013.3,
2019-10-01,23.3,17.0,31.0,,,,12.1,,,
2019-10-02,23.9,14.0,33.0,,,295.9,17.5,,1015.4,
2019-10-03,23.3,16.0,30.0,,,,12.6,,1016.5,
2019-10-04,23.4,17.0,31.0,,,,10.6,,1013.3,
2019-10-05,21.5,16.0,29.0,,,,14.0,,,
2019-10-06,20.3,11.0,28.0,,,,10.0,,1012.5,
2019-10-07,23.3,15.0,31.0,,,283.5,20.9,,1014.8,
2019-10-08,23.0,15.0,30.0,,,,8.7,,1021.5,
2019-10-09,23.5,15.0,32.0,,,299.6,16.5,,1020.8,
2019-10-10,22.4,17.0,30.0,,,,15.2,,1022.0,
2019-10-11,21.6,14.0,29.0,,,,7.4,,1020.8,
2019-10-12,21.9,14.0,30.0,,,,12.7,,1018.0,
2019-10-13,19.5,15.0,25.0,,,312.5,30.0,,1023.2,
2019-10-14,19.3,14.0,25.0,,,,14.3,,1027.2,
2019-10-15,19.6,13.0,26.0,,,,9.5,,1024.5,
